   1 	     4.5429 
   2 	     7.8228 
   3 	    11.2311 
   4 	    14.5110 
   5 	    17.9670 
   6 	    21.0228 
   7 	    24.5133 
   8 	    27.7373 
   9 	    31.1848 
  10 	    34.3287 
  11 	    37.6885 
  12 	    41.0244 
  13 	    44.3524 
  14 	    47.6562 
  15 	    51.0057 
  16 	    54.2537 
  17 	    57.6537 
  18 	    60.9018 
  19 	    64.1898 
  20 	    67.5949 
  21 	    70.7065 
  22 	    74.1439 
  23 	    77.3679 
  24 	    80.6319 
  25 	    84.1096 
