   1 	     3.4487 
   2 	     6.7927 
   3 	    10.1809 
   4 	    13.4809 
   5 	    16.7849 
   6 	    19.9769 
   7 	    23.2327 
   8 	    26.6792 
   9 	    30.0631 
  10 	    33.3351 
  11 	    36.6548 
  12 	    39.8788 
  13 	    43.2147 
  14 	    46.6052 
  15 	    49.9490 
  16 	    53.2049 
  17 	    56.5252 
  18 	    59.9251 
  19 	    63.1890 
  20 	    66.4996 
  21 	    69.8757 
  22 	    76.4115 
  23 	    79.7232 
  24 	    83.0831 
  25 	    86.3513 
