   1 	     2.8739 
   2 	     6.1139 
   3 	     9.3698 
   4 	    12.8012 
   5 	    16.1305 
   6 	    19.4585 
   7 	    22.5943 
   8 	    25.9937 
   9 	    29.3139 
  10 	    32.6818 
  11 	    35.9288 
  12 	    39.2260 
  13 	    42.4741 
  14 	    45.8117 
  15 	    49.1156 
  16 	    52.3555 
  17 	    55.7730 
  18 	    59.0243 
  19 	    62.3360 
  20 	    65.6876 
  21 	    68.9482 
  22 	    72.1803 
  23 	    75.5564 
  24 	    78.8523 
  25 	    82.1769 
