   1 	     4.9510 
   2 	     8.0950 
   3 	    11.5119 
   4 	    14.9279 
   5 	    18.2637 
   6 	    21.4396 
   7 	    24.8156 
   8 	    28.1754 
   9 	    31.4232 
  10 	    34.6144 
  11 	    37.8950 
  12 	    41.3348 
  13 	    44.6628 
  14 	    47.9108 
  15 	    51.2705 
  16 	    54.5106 
  17 	    57.8784 
  18 	    61.1181 
  19 	    64.5305 
  20 	    67.9556 
  21 	    71.3074 
  22 	    74.5873 
  23 	    77.7952 
  24 	    81.0110 
  25 	    84.4349 
