#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A35EC8
#Date Time: 2018-12-03 10:01:53.422
#Sample rate: 5000Hz
#Samples: 11122
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2 V

Time (s),Channel 1 (V)
-0.49080000000000013,0.78660574891760282
-0.49060000000000015,0.78660574891760282
-0.49040000000000017,0.78660574891760282
-0.49020000000000019,0.78660574891760282
-0.49000000000000021,0.78660574891760282
-0.48979999999999979,0.78660574891760282
-0.48959999999999981,0.78660574891760282
-0.48939999999999984,0.78660574891760282
-0.48919999999999986,0.78660574891760282
-0.48899999999999988,0.78660574891760282
-0.4887999999999999,0.78660574891760282
-0.48859999999999992,0.78660574891760282
-0.48839999999999995,0.78660574891760282
-0.48819999999999997,0.78660574891760282
-0.48799999999999999,0.78660574891760282
-0.48780000000000001,0.78660574891760282
-0.48760000000000003,0.78660574891760282
-0.48740000000000006,0.78660574891760282
-0.48720000000000008,0.78660574891760282
-0.4870000000000001,0.78660574891760282
-0.48680000000000012,0.7869375536227099
-0.48660000000000014,0.78660574891760282
-0.48640000000000017,0.78660574891760282
-0.48620000000000019,0.78660574891760282
-0.48600000000000021,0.78693755362270934
-0.48579999999999979,0.78660574891760282
-0.48559999999999981,0.78660574891760338
-0.48539999999999983,0.7869375536227099
-0.48519999999999985,0.78660574891760282
-0.48499999999999988,0.7869375536227099
-0.4847999999999999,0.78660574891760282
-0.48459999999999992,0.78660574891760282
-0.48439999999999994,0.7869375536227099
-0.48419999999999996,0.7869375536227099
-0.48399999999999999,0.7869375536227099
-0.48380000000000001,0.7869375536227099
-0.48360000000000003,0.7869375536227099
-0.48340000000000005,0.7869375536227099
-0.48320000000000007,0.7869375536227099
-0.4830000000000001,0.7869375536227099
-0.48280000000000012,0.7869375536227099
-0.48260000000000014,0.7869375536227099
-0.48240000000000016,0.7869375536227099
-0.48220000000000018,0.7869375536227099
-0.48200000000000021,0.7869375536227099
-0.48179999999999978,0.7869375536227099
-0.48159999999999981,0.7869375536227099
-0.48139999999999983,0.7869375536227099
-0.48119999999999985,0.7869375536227099
-0.48099999999999987,0.78660574891760282
-0.48079999999999989,0.7869375536227099
-0.48059999999999992,0.7869375536227099
-0.48039999999999994,0.7869375536227099
-0.48019999999999996,0.7869375536227099
-0.47999999999999998,0.7869375536227099
-0.4798,0.7869375536227099
-0.47960000000000003,0.7869375536227099
-0.47940000000000005,0.7869375536227099
-0.47920000000000007,0.7869375536227099
-0.47900000000000009,0.7869375536227099
-0.47880000000000011,0.7869375536227099
-0.47860000000000014,0.7869375536227099
-0.47840000000000016,0.7869375536227099
-0.47820000000000018,0.7869375536227099
-0.4780000000000002,0.7869375536227099
-0.47779999999999978,0.7869375536227099
-0.4775999999999998,0.7869375536227099
-0.47739999999999982,0.7869375536227099
-0.47719999999999985,0.7869375536227099
-0.47699999999999987,0.7869375536227099
-0.47679999999999989,0.7869375536227099
-0.47659999999999991,0.7869375536227099
-0.47639999999999993,0.7869375536227099
-0.47619999999999996,0.7869375536227099
-0.47599999999999998,0.7869375536227099
-0.4758,0.7869375536227099
-0.47560000000000002,0.7869375536227099
-0.47540000000000004,0.7869375536227099
-0.47520000000000007,0.7869375536227099
-0.47500000000000009,0.7869375536227099
-0.47480000000000011,0.7869375536227099
-0.47460000000000013,0.7869375536227099
-0.47440000000000015,0.78660574891760282
-0.47420000000000018,0.7869375536227099
-0.4740000000000002,0.7869375536227099
-0.47380000000000022,0.7869375536227099
-0.4735999999999998,0.7869375536227099
-0.47339999999999982,0.7869375536227099
-0.47319999999999984,0.7869375536227099
-0.47299999999999986,0.7869375536227099
-0.47279999999999989,0.78660574891760282
-0.47259999999999991,0.7869375536227099
-0.47239999999999993,0.7869375536227099
-0.47219999999999995,0.7869375536227099
-0.47199999999999998,0.7869375536227099
-0.4718,0.7869375536227099
-0.47160000000000002,0.78660574891760282
-0.47140000000000004,0.7869375536227099
-0.47120000000000006,0.7869375536227099
-0.47100000000000009,0.7869375536227099
-0.47080000000000011,0.78660574891760282
-0.47060000000000013,0.7869375536227099
-0.47040000000000015,0.78660574891760282
-0.47020000000000017,0.78660574891760282
-0.4700000000000002,0.78660574891760282
-0.46980000000000022,0.78693755362270934
-0.4695999999999998,0.78660574891760282
-0.46939999999999982,0.78660574891760338
-0.46919999999999984,0.7869375536227099
-0.46899999999999986,0.78660574891760282
-0.46879999999999988,0.78660574891760282
-0.46859999999999991,0.78660574891760282
-0.46839999999999993,0.7869375536227099
-0.46819999999999995,0.7869375536227099
-0.46799999999999997,0.78660574891760282
-0.46779999999999999,0.78660574891760282
-0.46760000000000002,0.7869375536227099
-0.46740000000000004,0.78660574891760282
-0.46720000000000006,0.78660574891760282
-0.46700000000000008,0.78660574891760282
-0.4668000000000001,0.78660574891760282
-0.46660000000000013,0.78660574891760282
-0.46640000000000015,0.7869375536227099
-0.46620000000000017,0.78660574891760282
-0.46600000000000019,0.78693755362270934
-0.46580000000000021,0.78660574891760338
-0.46559999999999979,0.7869375536227099
-0.46539999999999981,0.7869375536227099
-0.46519999999999984,0.7869375536227099
-0.46499999999999986,0.7869375536227099
-0.46479999999999988,0.7869375536227099
-0.4645999999999999,0.7869375536227099
-0.46439999999999992,0.7869375536227099
-0.46419999999999995,0.78660574891760282
-0.46399999999999997,0.7869375536227099
-0.46379999999999999,0.7869375536227099
-0.46360000000000001,0.78660574891760282
-0.46340000000000003,0.78660574891760282
-0.46320000000000006,0.7869375536227099
-0.46300000000000008,0.7869375536227099
-0.4628000000000001,0.7869375536227099
-0.46260000000000012,0.7869375536227099
-0.46240000000000014,0.7869375536227099
-0.46220000000000017,0.7869375536227099
-0.46200000000000019,0.7869375536227099
-0.46180000000000021,0.7869375536227099
-0.46159999999999979,0.7869375536227099
-0.46139999999999981,0.7869375536227099
-0.46119999999999983,0.7869375536227099
-0.46099999999999985,0.7869375536227099
-0.46079999999999988,0.7869375536227099
-0.4605999999999999,0.7869375536227099
-0.46039999999999992,0.7869375536227099
-0.46019999999999994,0.7869375536227099
-0.45999999999999996,0.7869375536227099
-0.45979999999999999,0.7869375536227099
-0.45960000000000001,0.7869375536227099
-0.45940000000000003,0.7869375536227099
-0.45920000000000005,0.7869375536227099
-0.45900000000000007,0.7869375536227099
-0.4588000000000001,0.7869375536227099
-0.45860000000000012,0.7869375536227099
-0.45840000000000014,0.7869375536227099
-0.45820000000000016,0.7869375536227099
-0.45800000000000018,0.7869375536227099
-0.45780000000000021,0.7869375536227099
-0.45759999999999978,0.7869375536227099
-0.45739999999999981,0.7869375536227099
-0.45719999999999983,0.7869375536227099
-0.45699999999999985,0.7869375536227099
-0.45679999999999987,0.7869375536227099
-0.45659999999999989,0.7869375536227099
-0.45639999999999992,0.7869375536227099
-0.45619999999999994,0.7869375536227099
-0.45599999999999996,0.7869375536227099
-0.45579999999999998,0.7869375536227099
-0.4556,0.7869375536227099
-0.45540000000000003,0.7869375536227099
-0.45520000000000005,0.7869375536227099
-0.45500000000000007,0.7869375536227099
-0.45480000000000009,0.7869375536227099
-0.45460000000000012,0.78660574891760282
-0.45440000000000014,0.7869375536227099
-0.45420000000000016,0.7869375536227099
-0.45400000000000018,0.7869375536227099
-0.4538000000000002,0.7869375536227099
-0.45359999999999978,0.78660574891760338
-0.4533999999999998,0.7869375536227099
-0.45319999999999983,0.7869375536227099
-0.45299999999999985,0.7869375536227099
-0.45279999999999987,0.7869375536227099
-0.45259999999999989,0.78660574891760282
-0.45239999999999991,0.78660574891760282
-0.45219999999999994,0.78660574891760282
-0.45199999999999996,0.78660574891760282
-0.45179999999999998,0.7869375536227099
-0.4516,0.7869375536227099
-0.45140000000000002,0.78660574891760282
-0.45120000000000005,0.7869375536227099
-0.45100000000000007,0.78660574891760282
-0.45080000000000009,0.78660574891760282
-0.45060000000000011,0.78660574891760282
-0.45040000000000013,0.78660574891760282
-0.45020000000000016,0.78660574891760282
-0.45000000000000018,0.78660574891760282
-0.4498000000000002,0.78660574891760282
-0.44960000000000022,0.78660574891760282
-0.4493999999999998,0.78660574891760282
-0.44919999999999982,0.78660574891760282
-0.44899999999999984,0.78660574891760282
-0.44879999999999987,0.78660574891760282
-0.44859999999999989,0.78660574891760282
-0.44839999999999991,0.78660574891760282
-0.44819999999999993,0.78660574891760282
-0.44799999999999995,0.78660574891760282
-0.44779999999999998,0.78660574891760282
-0.4476,0.78660574891760282
-0.44740000000000002,0.78660574891760282
-0.44720000000000004,0.78660574891760282
-0.44700000000000006,0.78660574891760282
-0.44680000000000009,0.78660574891760282
-0.44660000000000011,0.78660574891760282
-0.44640000000000013,0.78660574891760282
-0.44620000000000015,0.78660574891760282
-0.44600000000000017,0.78660574891760282
-0.4458000000000002,0.78660574891760282
-0.44560000000000022,0.78660574891760282
-0.4453999999999998,0.78693755362270934
-0.44519999999999982,0.78660574891760282
-0.44499999999999984,0.7869375536227099
-0.44479999999999986,0.7869375536227099
-0.44459999999999988,0.78660574891760282
-0.44439999999999991,0.7869375536227099
-0.44419999999999993,0.7869375536227099
-0.44399999999999995,0.7869375536227099
-0.44379999999999997,0.78660574891760282
-0.44359999999999999,0.7869375536227099
-0.44340000000000002,0.7869375536227099
-0.44320000000000004,0.7869375536227099
-0.44300000000000006,0.7869375536227099
-0.44280000000000008,0.7869375536227099
-0.4426000000000001,0.7869375536227099
-0.44240000000000013,0.7869375536227099
-0.44220000000000015,0.7869375536227099
-0.44200000000000017,0.7869375536227099
-0.44180000000000019,0.7869375536227099
-0.44160000000000021,0.7869375536227099
-0.44139999999999979,0.7869375536227099
-0.44119999999999981,0.7869375536227099
-0.44099999999999984,0.7869375536227099
-0.44079999999999986,0.78660574891760282
-0.44059999999999988,0.7869375536227099
-0.4403999999999999,0.7869375536227099
-0.44019999999999992,0.7869375536227099
-0.43999999999999995,0.7869375536227099
-0.43979999999999997,0.7869375536227099
-0.43959999999999999,0.7869375536227099
-0.43940000000000001,0.7869375536227099
-0.43920000000000003,0.7869375536227099
-0.43900000000000006,0.7869375536227099
-0.43880000000000008,0.7869375536227099
-0.4386000000000001,0.7869375536227099
-0.43840000000000012,0.78660574891760282
-0.43820000000000014,0.7869375536227099
-0.43800000000000017,0.7869375536227099
-0.43780000000000019,0.7869375536227099
-0.43760000000000021,0.7869375536227099
-0.43739999999999979,0.7869375536227099
-0.43719999999999981,0.7869375536227099
-0.43699999999999983,0.7869375536227099
-0.43679999999999986,0.78660574891760282
-0.43659999999999988,0.7869375536227099
-0.4363999999999999,0.78660574891760282
-0.43619999999999992,0.78660574891760282
-0.43599999999999994,0.7869375536227099
-0.43579999999999997,0.7869375536227099
-0.43559999999999999,0.78660574891760282
-0.43540000000000001,0.7869375536227099
-0.43520000000000003,0.7869375536227099
-0.43500000000000005,0.78660574891760282
-0.43480000000000008,0.7869375536227099
-0.4346000000000001,0.78660574891760282
-0.43440000000000012,0.78660574891760282
-0.43420000000000014,0.78660574891760282
-0.43400000000000016,0.7869375536227099
-0.43380000000000019,0.78660574891760338
-0.43360000000000021,0.78693755362270934
-0.43339999999999979,0.78660574891760338
-0.43319999999999981,0.78693755362270934
-0.43299999999999983,0.78660574891760282
-0.43279999999999985,0.78660574891760282
-0.43259999999999987,0.78660574891760282
-0.4323999999999999,0.78660574891760282
-0.43219999999999992,0.78660574891760282
-0.43199999999999994,0.78660574891760282
-0.43179999999999996,0.7869375536227099
-0.43159999999999998,0.7869375536227099
-0.43140000000000001,0.78660574891760282
-0.43120000000000003,0.78660574891760282
-0.43100000000000005,0.7869375536227099
-0.43080000000000007,0.7869375536227099
-0.43060000000000009,0.7869375536227099
-0.43040000000000012,0.78660574891760282
-0.43020000000000014,0.78660574891760282
-0.43000000000000016,0.78660574891760282
-0.42980000000000018,0.78660574891760282
-0.4296000000000002,0.78660574891760282
-0.42939999999999978,0.78660574891760282
-0.4291999999999998,0.78660574891760338
-0.42899999999999983,0.7869375536227099
-0.42879999999999985,0.78660574891760282
-0.42859999999999987,0.78660574891760282
-0.42839999999999989,0.78660574891760282
-0.42819999999999991,0.78660574891760282
-0.42799999999999994,0.78660574891760282
-0.42779999999999996,0.78660574891760282
-0.42759999999999998,0.78660574891760282
-0.4274,0.78660574891760282
-0.42720000000000002,0.78660574891760282
-0.42700000000000005,0.78660574891760282
-0.42680000000000007,0.78660574891760282
-0.42660000000000009,0.78660574891760282
-0.42640000000000011,0.78660574891760282
-0.42620000000000013,0.78660574891760282
-0.42600000000000016,0.78660574891760282
-0.42580000000000018,0.78660574891760282
-0.4256000000000002,0.78660574891760282
-0.42539999999999978,0.78693755362270934
-0.4251999999999998,0.78660574891760282
-0.42499999999999982,0.78660574891760282
-0.42479999999999984,0.78660574891760282
-0.42459999999999987,0.78660574891760282
-0.42439999999999989,0.7869375536227099
-0.42419999999999991,0.7869375536227099
-0.42399999999999993,0.7869375536227099
-0.42379999999999995,0.7869375536227099
-0.42359999999999998,0.7869375536227099
-0.4234,0.78660574891760282
-0.42320000000000002,0.78660574891760282
-0.42300000000000004,0.7869375536227099
-0.42280000000000006,0.7869375536227099
-0.42260000000000009,0.7869375536227099
-0.42240000000000011,0.7869375536227099
-0.42220000000000013,0.78660574891760282
-0.42200000000000015,0.7869375536227099
-0.42180000000000017,0.7869375536227099
-0.4216000000000002,0.78660574891760338
-0.42140000000000022,0.78693755362270934
-0.4211999999999998,0.7869375536227099
-0.42099999999999982,0.7869375536227099
-0.42079999999999984,0.7869375536227099
-0.42059999999999986,0.7869375536227099
-0.42039999999999988,0.7869375536227099
-0.42019999999999991,0.7869375536227099
-0.41999999999999993,0.7869375536227099
-0.41979999999999995,0.7869375536227099
-0.41959999999999997,0.7869375536227099
-0.4194,0.7869375536227099
-0.41920000000000002,0.7869375536227099
-0.41900000000000004,0.7869375536227099
-0.41880000000000006,0.7869375536227099
-0.41860000000000008,0.7869375536227099
-0.41840000000000011,0.7869375536227099
-0.41820000000000013,0.78660574891760282
-0.41800000000000015,0.78660574891760282
-0.41780000000000017,0.7869375536227099
-0.41760000000000019,0.7869375536227099
-0.41740000000000022,0.7869375536227099
-0.41719999999999979,0.7869375536227099
-0.41699999999999982,0.7869375536227099
-0.41679999999999984,0.7869375536227099
-0.41659999999999986,0.7869375536227099
-0.41639999999999988,0.7869375536227099
-0.4161999999999999,0.78660574891760282
-0.41599999999999993,0.78660574891760282
-0.41579999999999995,0.7869375536227099
-0.41559999999999997,0.7869375536227099
-0.41539999999999999,0.78660574891760282
-0.41520000000000001,0.78660574891760282
-0.41500000000000004,0.78660574891760282
-0.41480000000000006,0.7869375536227099
-0.41460000000000008,0.78660574891760282
-0.4144000000000001,0.78660574891760282
-0.41420000000000012,0.78660574891760282
-0.41400000000000015,0.78660574891760282
-0.41380000000000017,0.7869375536227099
-0.41360000000000019,0.78660574891760338
-0.41340000000000021,0.78693755362270934
-0.41319999999999979,0.78660574891760282
-0.41299999999999981,0.78660574891760282
-0.41279999999999983,0.78660574891760282
-0.41259999999999986,0.78660574891760282
-0.41239999999999988,0.7869375536227099
-0.4121999999999999,0.78660574891760282
-0.41199999999999992,0.78660574891760282
-0.41179999999999994,0.78660574891760282
-0.41159999999999997,0.78660574891760282
-0.41139999999999999,0.78660574891760282
-0.41120000000000001,0.78660574891760282
-0.41100000000000003,0.78660574891760282
-0.41080000000000005,0.78660574891760282
-0.41060000000000008,0.78660574891760282
-0.4104000000000001,0.78660574891760282
-0.41020000000000012,0.78660574891760282
-0.41000000000000014,0.78660574891760282
-0.40980000000000016,0.78660574891760282
-0.40960000000000019,0.78693755362270934
-0.40940000000000021,0.78660574891760338
-0.40919999999999979,0.78660574891760282
-0.40899999999999981,0.78660574891760282
-0.40879999999999983,0.78660574891760282
-0.40859999999999985,0.78660574891760282
-0.40839999999999987,0.78660574891760282
-0.4081999999999999,0.78660574891760282
-0.40799999999999992,0.78660574891760282
-0.40779999999999994,0.78660574891760282
-0.40759999999999996,0.78660574891760282
-0.40739999999999998,0.78660574891760282
-0.40720000000000001,0.78660574891760282
-0.40700000000000003,0.78660574891760282
-0.40680000000000005,0.78660574891760282
-0.40660000000000007,0.78660574891760282
-0.40640000000000009,0.78660574891760282
-0.40620000000000012,0.78660574891760282
-0.40600000000000014,0.7869375536227099
-0.40580000000000016,0.78660574891760282
-0.40560000000000018,0.78660574891760282
-0.4054000000000002,0.78693755362270934
-0.40519999999999978,0.7869375536227099
-0.4049999999999998,0.7869375536227099
-0.40479999999999983,0.7869375536227099
-0.40459999999999985,0.78660574891760282
-0.40439999999999987,0.78660574891760282
-0.40419999999999989,0.78660574891760282
-0.40399999999999991,0.7869375536227099
-0.40379999999999994,0.7869375536227099
-0.40359999999999996,0.7869375536227099
-0.40339999999999998,0.78660574891760282
-0.4032,0.7869375536227099
-0.40300000000000002,0.7869375536227099
-0.40280000000000005,0.7869375536227099
-0.40260000000000007,0.7869375536227099
-0.40240000000000009,0.7869375536227099
-0.40220000000000011,0.7869375536227099
-0.40200000000000014,0.7869375536227099
-0.40180000000000016,0.7869375536227099
-0.40160000000000018,0.7869375536227099
-0.4014000000000002,0.7869375536227099
-0.40119999999999978,0.7869375536227099
-0.4009999999999998,0.7869375536227099
-0.40079999999999982,0.7869375536227099
-0.40059999999999985,0.7869375536227099
-0.40039999999999987,0.7869375536227099
-0.40019999999999989,0.7869375536227099
-0.39999999999999991,0.7869375536227099
-0.39979999999999993,0.7869375536227099
-0.39959999999999996,0.7869375536227099
-0.39939999999999998,0.7869375536227099
-0.3992,0.7869375536227099
-0.39900000000000002,0.7869375536227099
-0.39880000000000004,0.7869375536227099
-0.39860000000000007,0.7869375536227099
-0.39840000000000009,0.7869375536227099
-0.39820000000000011,0.78660574891760282
-0.39800000000000013,0.7869375536227099
-0.39780000000000015,0.7869375536227099
-0.39760000000000018,0.7869375536227099
-0.3974000000000002,0.7869375536227099
-0.39720000000000022,0.7869375536227099
-0.3969999999999998,0.78693755362270934
-0.39679999999999982,0.78660574891760282
-0.39659999999999984,0.7869375536227099
-0.39639999999999986,0.7869375536227099
-0.39619999999999989,0.7869375536227099
-0.39599999999999991,0.78660574891760282
-0.39579999999999993,0.78660574891760282
-0.39559999999999995,0.78660574891760282
-0.39539999999999997,0.78660574891760282
-0.3952,0.7869375536227099
-0.39500000000000002,0.78660574891760282
-0.39480000000000004,0.7869375536227099
-0.39460000000000006,0.7869375536227099
-0.39440000000000008,0.78660574891760282
-0.39420000000000011,0.7869375536227099
-0.39400000000000013,0.78660574891760282
-0.39380000000000015,0.7869375536227099
-0.39360000000000017,0.78660574891760282
-0.39340000000000019,0.78660574891760282
-0.39320000000000022,0.78693755362270934
-0.39299999999999979,0.7869375536227099
-0.39279999999999982,0.7869375536227099
-0.39259999999999984,0.7869375536227099
-0.39239999999999986,0.7869375536227099
-0.39219999999999988,0.7869375536227099
-0.3919999999999999,0.7869375536227099
-0.39179999999999993,0.7869375536227099
-0.39159999999999995,0.78660574891760282
-0.39139999999999997,0.78660574891760282
-0.39119999999999999,0.78660574891760282
-0.39100000000000001,0.78660574891760282
-0.39080000000000004,0.78660574891760282
-0.39060000000000006,0.78660574891760282
-0.39040000000000008,0.78660574891760282
-0.3902000000000001,0.78660574891760282
-0.39000000000000012,0.78660574891760282
-0.38980000000000015,0.78660574891760282
-0.38960000000000017,0.7869375536227099
-0.38940000000000019,0.7869375536227099
-0.38920000000000021,0.7869375536227099
-0.38899999999999979,0.78660574891760282
-0.38879999999999981,0.78660574891760282
-0.38859999999999983,0.78660574891760282
-0.38839999999999986,0.78660574891760282
-0.38819999999999988,0.78660574891760282
-0.3879999999999999,0.78660574891760282
-0.38779999999999992,0.78660574891760282
-0.38759999999999994,0.78660574891760282
-0.38739999999999997,0.78660574891760282
-0.38719999999999999,0.7869375536227099
-0.38700000000000001,0.7869375536227099
-0.38680000000000003,0.78660574891760282
-0.38660000000000005,0.78660574891760282
-0.38640000000000008,0.78660574891760282
-0.3862000000000001,0.78660574891760282
-0.38600000000000012,0.78660574891760282
-0.38580000000000014,0.78660574891760282
-0.38560000000000016,0.78660574891760282
-0.38540000000000019,0.78693755362270934
-0.38520000000000021,0.7869375536227099
-0.38499999999999979,0.7869375536227099
-0.38479999999999981,0.7869375536227099
-0.38459999999999983,0.7869375536227099
-0.38439999999999985,0.7869375536227099
-0.38419999999999987,0.78660574891760282
-0.3839999999999999,0.7869375536227099
-0.38379999999999992,0.78660574891760282
-0.38359999999999994,0.78660574891760282
-0.38339999999999996,0.7869375536227099
-0.38319999999999999,0.7869375536227099
-0.38300000000000001,0.7869375536227099
-0.38280000000000003,0.7869375536227099
-0.38260000000000005,0.7869375536227099
-0.38240000000000007,0.7869375536227099
-0.3822000000000001,0.7869375536227099
-0.38200000000000012,0.7869375536227099
-0.38180000000000014,0.7869375536227099
-0.38160000000000016,0.7869375536227099
-0.38140000000000018,0.7869375536227099
-0.38120000000000021,0.7869375536227099
-0.38099999999999978,0.7869375536227099
-0.38079999999999981,0.7869375536227099
-0.38059999999999983,0.7869375536227099
-0.38039999999999985,0.7869375536227099
-0.38019999999999987,0.7869375536227099
-0.37999999999999989,0.7869375536227099
-0.37979999999999992,0.7869375536227099
-0.37959999999999994,0.7869375536227099
-0.37939999999999996,0.7869375536227099
-0.37919999999999998,0.7869375536227099
-0.379,0.7869375536227099
-0.37880000000000003,0.7869375536227099
-0.37860000000000005,0.7869375536227099
-0.37840000000000007,0.7869375536227099
-0.37820000000000009,0.7869375536227099
-0.37800000000000011,0.7869375536227099
-0.37780000000000014,0.7869375536227099
-0.37760000000000016,0.78660574891760282
-0.37740000000000018,0.78660574891760282
-0.3772000000000002,0.78693755362270934
-0.37699999999999978,0.7869375536227099
-0.3767999999999998,0.7869375536227099
-0.37659999999999982,0.7869375536227099
-0.37639999999999985,0.7869375536227099
-0.37619999999999987,0.7869375536227099
-0.37599999999999989,0.7869375536227099
-0.37579999999999991,0.7869375536227099
-0.37559999999999993,0.7869375536227099
-0.37539999999999996,0.7869375536227099
-0.37519999999999998,0.7869375536227099
-0.375,0.78660574891760282
-0.37480000000000002,0.7869375536227099
-0.37460000000000004,0.7869375536227099
-0.37440000000000007,0.78660574891760282
-0.37420000000000009,0.7869375536227099
-0.37400000000000011,0.7869375536227099
-0.37380000000000013,0.7869375536227099
-0.37360000000000015,0.7869375536227099
-0.37340000000000018,0.7869375536227099
-0.3732000000000002,0.7869375536227099
-0.37300000000000022,0.78660574891760338
-0.3727999999999998,0.78660574891760282
-0.37259999999999982,0.78660574891760282
-0.37239999999999984,0.78660574891760282
-0.37219999999999986,0.78660574891760282
-0.37199999999999989,0.7869375536227099
-0.37179999999999991,0.78660574891760282
-0.37159999999999993,0.7869375536227099
-0.37139999999999995,0.7869375536227099
-0.37119999999999997,0.78660574891760282
-0.371,0.78660574891760282
-0.37080000000000002,0.7869375536227099
-0.37060000000000004,0.7869375536227099
-0.37040000000000006,0.78660574891760282
-0.37020000000000008,0.78660574891760282
-0.37000000000000011,0.78660574891760282
-0.36980000000000013,0.78660574891760282
-0.36960000000000015,0.78660574891760282
-0.36940000000000017,0.78660574891760282
-0.36920000000000019,0.78660574891760282
-0.36900000000000022,0.78660574891760282
-0.36879999999999979,0.78660574891760282
-0.36859999999999982,0.78660574891760282
-0.36839999999999984,0.78660574891760282
-0.36819999999999986,0.78660574891760282
-0.36799999999999988,0.78660574891760282
-0.3677999999999999,0.78660574891760282
-0.36759999999999993,0.78660574891760282
-0.36739999999999995,0.78660574891760282
-0.36719999999999997,0.78660574891760282
-0.36699999999999999,0.78660574891760282
-0.36680000000000001,0.78660574891760282
-0.36660000000000004,0.78660574891760282
-0.36640000000000006,0.78660574891760282
-0.36620000000000008,0.78660574891760282
-0.3660000000000001,0.78660574891760282
-0.36580000000000013,0.7869375536227099
-0.36560000000000015,0.78660574891760282
-0.36540000000000017,0.78660574891760282
-0.36520000000000019,0.78693755362270934
-0.36500000000000021,0.78660574891760338
-0.36479999999999979,0.78660574891760338
-0.36459999999999981,0.7869375536227099
-0.36439999999999984,0.7869375536227099
-0.36419999999999986,0.7869375536227099
-0.36399999999999988,0.78660574891760282
-0.3637999999999999,0.7869375536227099
-0.36359999999999992,0.7869375536227099
-0.36339999999999995,0.7869375536227099
-0.36319999999999997,0.78660574891760282
-0.36299999999999999,0.7869375536227099
-0.36280000000000001,0.7869375536227099
-0.36260000000000003,0.7869375536227099
-0.36240000000000006,0.7869375536227099
-0.36220000000000008,0.7869375536227099
-0.3620000000000001,0.7869375536227099
-0.36180000000000012,0.78660574891760282
-0.36160000000000014,0.7869375536227099
-0.36140000000000017,0.7869375536227099
-0.36120000000000019,0.7869375536227099
-0.36100000000000021,0.7869375536227099
-0.36079999999999979,0.7869375536227099
-0.36059999999999981,0.7869375536227099
-0.36039999999999983,0.7869375536227099
-0.36019999999999985,0.7869375536227099
-0.35999999999999988,0.7869375536227099
-0.3597999999999999,0.7869375536227099
-0.35959999999999992,0.7869375536227099
-0.35939999999999994,0.7869375536227099
-0.35919999999999996,0.7869375536227099
-0.35899999999999999,0.7869375536227099
-0.35880000000000001,0.7869375536227099
-0.35860000000000003,0.7869375536227099
-0.35840000000000005,0.7869375536227099
-0.35820000000000007,0.7869375536227099
-0.3580000000000001,0.7869375536227099
-0.35780000000000012,0.7869375536227099
-0.35760000000000014,0.78660574891760282
-0.35740000000000016,0.78660574891760282
-0.35720000000000018,0.78693755362270934
-0.35700000000000021,0.7869375536227099
-0.35679999999999978,0.7869375536227099
-0.35659999999999981,0.78693755362270934
-0.35639999999999983,0.78660574891760282
-0.35619999999999985,0.78660574891760282
